run_id,seed,model,persona,memory_type,temperature,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,S3,seller,ask,29,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,S2,seller,ask,28,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,S4,seller,ask,27,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,S1,seller,ask,26,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,B5,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,1,B15,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B8,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B2,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,S3,seller,ask,25,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B11,buyer,bid,20,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,S2,seller,ask,24,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B12,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,S4,seller,ask,23,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B16,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B10,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,S1,seller,ask,23,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B19,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B22,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B9,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B23,buyer,bid,20,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B7,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,2,B3,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,3,B6,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,3,B18,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,3,B13,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,none,0,none,0,extreme_maximizer,5,20260427_134503,1,3,S3,seller,ask,22,12,False,,,
