run_id,seed,model,persona,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,llama3.3,baseline,20260329_233835,1,1,S3,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B18,buyer,bid,13,17,True,13,S3,4
1,42,llama3.3,baseline,20260329_233835,1,1,B9,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B4,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B16,buyer,bid,13,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B12,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B13,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B21,buyer,bid,14,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B24,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B6,buyer,bid,15,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B20,buyer,bid,16,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B11,buyer,bid,17,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,S2,seller,ask,13,12,True,17,B11,5
1,42,llama3.3,baseline,20260329_233835,1,1,S4,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B3,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B1,buyer,bid,2,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B23,buyer,bid,14,20,True,13,S4,7
1,42,llama3.3,baseline,20260329_233835,1,1,B7,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B10,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B19,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B2,buyer,bid,2,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,S1,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B22,buyer,bid,3,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B5,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,1,B15,buyer,bid,13,15,True,13,S1,2
1,42,llama3.3,baseline,20260329_233835,1,2,B8,buyer,bid,15,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B2,buyer,bid,16,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,S3,seller,ask,12,12,True,16,B2,4
1,42,llama3.3,baseline,20260329_233835,1,2,S2,seller,ask,16,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B12,buyer,bid,13,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,S4,seller,ask,12,12,True,13,B12,1
1,42,llama3.3,baseline,20260329_233835,1,2,B16,buyer,bid,14,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,S1,seller,ask,14,12,True,14,B16,2
1,42,llama3.3,baseline,20260329_233835,1,2,B14,buyer,bid,13,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B22,buyer,bid,14,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B5,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B21,buyer,bid,14,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B9,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B1,buyer,bid,2,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B20,buyer,bid,17,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B7,buyer,bid,2,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,2,B3,buyer,bid,2,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,S3,seller,ask,15,12,True,17,B20,5
1,42,llama3.3,baseline,20260329_233835,1,3,B22,buyer,bid,15,20,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,S1,seller,ask,15,12,True,15,B22,3
1,42,llama3.3,baseline,20260329_233835,1,3,B21,buyer,bid,15,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,S4,seller,ask,14,12,True,15,B21,3
1,42,llama3.3,baseline,20260329_233835,1,3,B7,buyer,bid,3,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,B3,buyer,bid,4,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,B9,buyer,bid,4,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,B10,buyer,bid,5,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,B14,buyer,bid,13,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,3,S2,seller,ask,15,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B10,buyer,bid,5,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B3,buyer,bid,4,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B6,buyer,bid,15,15,True,15,S2,0
1,42,llama3.3,baseline,20260329_233835,1,4,B19,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B7,buyer,bid,4,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B5,buyer,bid,4,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B8,buyer,bid,4,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,B14,buyer,bid,14,17,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,S4,seller,ask,14,12,True,14,B14,2
1,42,llama3.3,baseline,20260329_233835,1,4,S3,seller,ask,16,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,S2,seller,ask,14,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,4,S1,seller,ask,14,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,S1,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B7,buyer,bid,5,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B4,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B9,buyer,bid,5,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,S2,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B3,buyer,bid,6,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,S4,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B19,buyer,bid,1,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,S3,seller,ask,15,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B10,buyer,bid,7,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B8,buyer,bid,4,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B24,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,5,B5,buyer,bid,7,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B3,buyer,bid,6,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B9,buyer,bid,7,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B8,buyer,bid,4,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,S1,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,S3,seller,ask,12,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B5,buyer,bid,7,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,S2,seller,ask,12,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B7,buyer,bid,8,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,B1,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,6,S4,seller,ask,12,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B10,buyer,bid,8,8,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B1,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B8,buyer,bid,8,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B5,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,7,B9,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,S2,seller,ask,12,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,B8,buyer,bid,8,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,S1,seller,ask,12,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,B5,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,B1,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,8,B9,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,B9,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,B8,buyer,bid,8,15,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,S4,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,B1,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,B17,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,1,9,B5,buyer,bid,8,13,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B21,buyer,bid,1,20,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B13,buyer,bid,2,17,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B8,buyer,bid,3,15,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B10,buyer,bid,4,13,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B24,buyer,bid,5,20,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B11,buyer,bid,6,8,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B4,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,S4,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B16,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B9,buyer,bid,13,15,True,13,S4,2
1,42,llama3.3,baseline,20260329_233835,2,1,S3,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B18,buyer,bid,14,17,True,13,S3,4
1,42,llama3.3,baseline,20260329_233835,2,1,B5,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,S1,seller,ask,13,12,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B12,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B19,buyer,bid,13,17,True,13,S1,4
1,42,llama3.3,baseline,20260329_233835,2,1,B17,buyer,bid,12,13,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B7,buyer,bid,13,15,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B20,buyer,bid,14,20,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B14,buyer,bid,15,20,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,S2,seller,ask,13,12,True,15,B14,3
1,42,llama3.3,baseline,20260329_233835,2,1,B23,buyer,bid,0,0,False,,,
1,42,llama3.3,baseline,20260329_233835,2,1,B6,buyer,bid,1,8,False,,,
