run_id,seed,model,persona,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B18,buyer,bid,17,17,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B16,buyer,bid,20,20,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,S2,seller,ask,20,12,True,20,B16,8
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,S4,seller,ask,19,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B17,buyer,bid,0,0,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B1,buyer,bid,13,13,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B23,buyer,bid,19,20,True,19,S4,1
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B7,buyer,bid,8,8,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B2,buyer,bid,17,17,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,S1,seller,ask,17,12,True,17,B2,5
1,42,gpt-oss-20b,baseline,20260401_153527,1,1,B22,buyer,bid,20,20,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,S3,seller,ask,20,12,True,20,B22,8
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,B11,buyer,bid,20,20,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,S2,seller,ask,20,12,True,20,B11,8
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,B15,buyer,bid,15,15,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,S4,seller,ask,20,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,S1,seller,ask,15,12,True,15,B15,3
1,42,gpt-oss-20b,baseline,20260401_153527,1,2,B14,buyer,bid,17,17,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,S3,seller,ask,17,12,True,17,B14,5
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,B1,buyer,bid,12,13,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,S1,seller,ask,12,12,True,12,B1,0
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,B21,buyer,bid,15,15,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,S4,seller,ask,15,12,True,15,B21,3
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,B7,buyer,bid,8,8,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,B9,buyer,bid,9,13,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,3,S2,seller,ask,20,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,B12,buyer,bid,12,13,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,B6,buyer,bid,15,15,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,B19,buyer,bid,8,8,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,S4,seller,ask,15,12,True,15,B6,3
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,S3,seller,ask,20,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,S2,seller,ask,19,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,S1,seller,ask,18,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,4,B9,buyer,bid,13,13,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,S1,seller,ask,13,12,True,13,B9,1
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,B7,buyer,bid,8,8,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,B18,buyer,bid,16,17,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,S2,seller,ask,20,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,S4,seller,ask,19,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,5,B20,buyer,bid,17,17,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,6,S1,seller,ask,17,12,True,17,B20,5
1,42,gpt-oss-20b,baseline,20260401_153527,1,6,S3,seller,ask,20,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,6,S2,seller,ask,16,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,6,B7,buyer,bid,8,8,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,6,S4,seller,ask,12,12,False,,,
1,42,gpt-oss-20b,baseline,20260401_153527,1,7,B12,buyer,bid,12,13,True,12,S4,1
1,42,gpt-oss-20b,baseline,20260401_153527,1,7,B4,buyer,bid,0,0,False,,,
