run_id,seed,model,persona,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,mistral-instruct,baseline,20260401_121016,1,1,S3,seller,ask,50,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B18,buyer,bid,5,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B9,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B16,buyer,bid,12,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B12,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B21,buyer,bid,14,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B6,buyer,bid,14,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B8,buyer,bid,14,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B20,buyer,bid,16,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B11,buyer,bid,19,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B14,buyer,bid,16,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,S2,seller,ask,51,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,S4,seller,ask,51,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B3,buyer,bid,7,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B1,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B23,buyer,bid,19,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B7,buyer,bid,7,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B10,buyer,bid,7,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B19,buyer,bid,7,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B2,buyer,bid,15,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,S1,seller,ask,51,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B22,buyer,bid,19,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B5,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,1,B15,buyer,bid,14,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B2,buyer,bid,16,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,S3,seller,ask,49,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B11,buyer,bid,18,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,S2,seller,ask,48,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B15,buyer,bid,13,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B12,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,S4,seller,ask,49,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B16,buyer,bid,13,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B10,buyer,bid,8,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,S1,seller,ask,49,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B22,buyer,bid,20,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B5,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B21,buyer,bid,13,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B18,buyer,bid,8,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B9,buyer,bid,11,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,2,B20,buyer,bid,15,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B6,buyer,bid,13,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B19,buyer,bid,6,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B18,buyer,bid,9,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B16,buyer,bid,14,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,S3,seller,ask,48,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B11,buyer,bid,17,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B23,buyer,bid,18,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B1,buyer,bid,9,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B8,buyer,bid,13,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,S1,seller,ask,50,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B21,buyer,bid,12,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,S4,seller,ask,13,12,True,20,B22,8
1,42,mistral-instruct,baseline,20260401_121016,1,3,B7,buyer,bid,6,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B3,buyer,bid,6,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B9,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B14,buyer,bid,15,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,S2,seller,ask,47,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B15,buyer,bid,12,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,3,B20,buyer,bid,14,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B21,buyer,bid,11,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B12,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B11,buyer,bid,16,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B15,buyer,bid,11,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B4,buyer,bid,0,0,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B16,buyer,bid,15,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B3,buyer,bid,5,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B6,buyer,bid,12,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B19,buyer,bid,5,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B18,buyer,bid,10,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B23,buyer,bid,17,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B5,buyer,bid,12,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B8,buyer,bid,12,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B14,buyer,bid,14,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B20,buyer,bid,13,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,S4,seller,ask,14,12,True,17,B23,5
1,42,mistral-instruct,baseline,20260401_121016,1,4,S3,seller,ask,47,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,S2,seller,ask,46,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B2,buyer,bid,14,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,S1,seller,ask,13,12,True,14,B2,2
1,42,mistral-instruct,baseline,20260401_121016,1,4,B9,buyer,bid,10,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,4,B1,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B1,buyer,bid,11,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,S1,seller,ask,15,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B7,buyer,bid,4,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B9,buyer,bid,9,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B21,buyer,bid,10,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B18,buyer,bid,11,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B14,buyer,bid,13,17,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B15,buyer,bid,10,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,S2,seller,ask,45,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B3,buyer,bid,4,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B12,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B16,buyer,bid,16,20,True,15,S1,5
1,42,mistral-instruct,baseline,20260401_121016,1,5,B6,buyer,bid,11,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,S4,seller,ask,16,12,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B19,buyer,bid,4,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B11,buyer,bid,15,20,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,S3,seller,ask,13,12,True,15,B11,3
1,42,mistral-instruct,baseline,20260401_121016,1,5,B10,buyer,bid,2,8,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B8,buyer,bid,11,15,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B5,buyer,bid,13,13,False,,,
1,42,mistral-instruct,baseline,20260401_121016,1,5,B20,buyer,bid,12,17,False,,,
