run_id,seed,model,persona,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-4b,baseline,20260401_122532,1,1,B16,buyer,bid,20,20,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B12,buyer,bid,8,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B21,buyer,bid,15,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B6,buyer,bid,14,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B8,buyer,bid,14,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B20,buyer,bid,16,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B11,buyer,bid,20,20,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,S2,seller,ask,13,12,True,20,B16,8
1,42,gemma3-4b,baseline,20260401_122532,1,1,S4,seller,ask,20,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B3,buyer,bid,6,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B1,buyer,bid,6,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B23,buyer,bid,17,20,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B7,buyer,bid,7,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B10,buyer,bid,7,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B2,buyer,bid,16,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,S1,seller,ask,18,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B22,buyer,bid,19,20,True,18,S1,2
1,42,gemma3-4b,baseline,20260401_122532,1,1,B5,buyer,bid,11,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,1,B15,buyer,bid,12,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B8,buyer,bid,13,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B2,buyer,bid,14,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,S3,seller,ask,15,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B11,buyer,bid,19,20,True,15,S3,5
1,42,gemma3-4b,baseline,20260401_122532,1,2,S2,seller,ask,14,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,S4,seller,ask,13,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B10,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,S1,seller,ask,14,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B19,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B5,buyer,bid,9,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B18,buyer,bid,9,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,2,B9,buyer,bid,9,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B18,buyer,bid,16,17,True,13,S4,4
1,42,gemma3-4b,baseline,20260401_122532,1,3,B2,buyer,bid,12,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,S3,seller,ask,14,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B23,buyer,bid,19,20,True,14,S3,6
1,42,gemma3-4b,baseline,20260401_122532,1,3,B1,buyer,bid,12,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B7,buyer,bid,6,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B9,buyer,bid,10,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,S2,seller,ask,15,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B15,buyer,bid,10,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,3,B5,buyer,bid,7,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,B15,buyer,bid,13,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,B3,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,B6,buyer,bid,12,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,B7,buyer,bid,7,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,S4,seller,ask,16,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,S3,seller,ask,16,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,S2,seller,ask,16,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,4,B1,buyer,bid,11,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,5,B7,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,5,S2,seller,ask,17,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,5,B12,buyer,bid,12,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,5,S3,seller,ask,13,12,True,13,B15,1
1,42,gemma3-4b,baseline,20260401_122532,1,5,B10,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,5,B20,buyer,bid,12,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,6,B21,buyer,bid,14,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,6,B14,buyer,bid,16,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,6,S2,seller,ask,18,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,6,B10,buyer,bid,8,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,6,B20,buyer,bid,10,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,7,B14,buyer,bid,17,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,7,B5,buyer,bid,10,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,7,S2,seller,ask,19,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,8,S2,seller,ask,20,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,8,B21,buyer,bid,12,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,9,B8,buyer,bid,12,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,10,B8,buyer,bid,11,15,False,,,
1,42,gemma3-4b,baseline,20260401_122532,1,10,S2,seller,ask,21,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,S1,seller,ask,15,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B3,buyer,bid,6,8,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B1,buyer,bid,6,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B11,buyer,bid,16,20,True,15,S1,5
1,42,gemma3-4b,baseline,20260401_122532,2,1,B2,buyer,bid,16,20,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B8,buyer,bid,12,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B10,buyer,bid,17,20,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,S3,seller,ask,15,12,True,17,B10,5
1,42,gemma3-4b,baseline,20260401_122532,2,1,S2,seller,ask,16,12,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,B22,buyer,bid,17,20,True,16,S2,4
1,42,gemma3-4b,baseline,20260401_122532,2,1,B4,buyer,bid,16,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,1,S4,seller,ask,15,12,True,16,B4,4
1,42,gemma3-4b,baseline,20260401_122532,2,2,B14,buyer,bid,16,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,2,B8,buyer,bid,13,13,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,2,B1,buyer,bid,17,17,False,,,
1,42,gemma3-4b,baseline,20260401_122532,2,2,B12,buyer,bid,12,13,False,,,
